,fireID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,geometry,agricultural,agricultural strict
168,168,17.8078,80.2719,337.5,1.1,1.0,2015-01-27,757,Aqua,MODIS,86,6.03,306.3,34.6,D,0.0,POINT (80.2719 17.8078),0,0
169,169,17.944,80.3151,322.6,1.1,1.0,2015-01-27,757,Aqua,MODIS,69,6.03,308.9,9.2,D,0.0,POINT (80.3151 17.944),1,1
170,170,18.0009,80.0166,318.6,1.1,1.1,2015-01-27,757,Aqua,MODIS,49,6.03,306.0,7.0,D,0.0,POINT (80.0166 18.0009),0,0
171,171,18.0568,78.1888,315.2,1.0,1.0,2015-01-28,533,Terra,MODIS,40,6.03,302.5,6.9,D,0.0,POINT (78.1888 18.0568),1,1
172,172,17.8958,79.039,318.2,1.1,1.1,2015-01-28,533,Terra,MODIS,64,6.03,304.5,8.7,D,0.0,POINT (79.039 17.8958),1,1
173,173,17.8975,79.0285,321.2,1.1,1.1,2015-01-28,533,Terra,MODIS,70,6.03,303.7,12.1,D,0.0,POINT (79.0285 17.8975),1,0
174,174,17.9053,79.0406,318.2,1.1,1.1,2015-01-28,533,Terra,MODIS,45,6.03,304.7,8.3,D,0.0,POINT (79.0406 17.9053),1,1
175,175,18.9916,78.8167,313.6,1.1,1.0,2015-01-28,533,Terra,MODIS,52,6.03,302.5,5.1,D,0.0,POINT (78.8167 18.9916),0,0
176,176,17.3183,77.6472,318.7,1.0,1.0,2015-01-28,533,Terra,MODIS,54,6.03,306.8,6.6,D,0.0,POINT (77.6472 17.3183),1,1
177,177,16.2995,78.5628,316.4,1.1,1.1,2015-01-28,533,Terra,MODIS,61,6.03,304.5,6.1,D,0.0,POINT (78.5628 16.2995),1,1
178,178,18.309,80.7168,309.5,1.4,1.2,2015-01-28,533,Terra,MODIS,36,6.03,299.3,7.0,D,0.0,POINT (80.7168 18.309),0,0
179,179,17.6664,80.7127,317.8,1.4,1.2,2015-01-28,533,Terra,MODIS,60,6.03,302.6,11.9,D,0.0,POINT (80.7127 17.6664),1,0
180,180,17.6741,80.7065,324.8,1.4,1.2,2015-01-28,533,Terra,MODIS,78,6.03,302.3,24.8,D,0.0,POINT (80.7065 17.6741),1,0
181,181,17.6686,80.6997,317.9,1.4,1.2,2015-01-28,533,Terra,MODIS,65,6.03,301.8,12.4,D,0.0,POINT (80.6997 17.6686),1,0
182,182,17.9587,80.2151,318.6,1.6,1.3,2015-01-29,744,Aqua,MODIS,62,6.03,305.3,16.3,D,0.0,POINT (80.2151 17.9587),0,0
183,183,18.0023,78.2601,302.0,1.0,1.0,2015-01-29,1709,Terra,MODIS,46,6.03,289.6,5.5,N,0.0,POINT (78.2601 18.0023),1,1
184,184,17.4996,77.651,317.9,1.1,1.1,2015-01-30,521,Terra,MODIS,57,6.03,304.7,7.2,D,0.0,POINT (77.651 17.4996),1,1
185,185,18.3607,78.3249,325.8,1.1,1.0,2015-01-30,521,Terra,MODIS,76,6.03,302.5,15.9,D,0.0,POINT (78.3249 18.3607),1,1
186,186,17.2761,80.656,314.0,1.0,1.0,2015-01-30,521,Terra,MODIS,45,6.03,301.0,5.5,D,0.0,POINT (80.656 17.2761),0,0
187,187,17.9238,80.3353,318.0,1.0,1.0,2015-01-30,521,Terra,MODIS,68,6.03,303.8,6.2,D,0.0,POINT (80.3353 17.9238),0,0
188,188,18.0503,80.0513,315.7,1.9,1.3,2015-01-30,827,Aqua,MODIS,47,6.03,301.3,11.6,D,0.0,POINT (80.0513 18.0503),0,0
189,189,18.0746,79.9877,321.8,1.9,1.3,2015-01-30,827,Aqua,MODIS,63,6.03,305.5,19.3,D,0.0,POINT (79.9877 18.0746),0,0
190,190,18.7621,79.9848,313.1,4.3,1.9,2015-01-31,603,Terra,MODIS,0,6.03,301.9,60.3,D,0.0,POINT (79.9848 18.7621),0,0
191,191,18.7647,79.9905,314.5,4.3,1.9,2015-01-31,603,Terra,MODIS,0,6.03,302.5,67.2,D,0.0,POINT (79.9905 18.7647),0,0
192,192,17.1825,80.8955,310.7,2.6,1.5,2015-01-31,732,Aqua,MODIS,33,6.03,295.3,18.0,D,0.0,POINT (80.8955 17.1825),1,1
193,193,17.7656,80.2977,318.4,2.8,1.6,2015-01-31,732,Aqua,MODIS,68,6.03,294.6,47.1,D,0.0,POINT (80.2977 17.7656),0,0
194,194,17.8079,80.4431,314.3,2.7,1.6,2015-01-31,732,Aqua,MODIS,42,6.03,298.5,25.3,D,0.0,POINT (80.4431 17.8079),0,0
195,195,18.3111,80.3596,312.8,2.7,1.6,2015-01-31,732,Aqua,MODIS,45,6.03,300.8,22.4,D,0.0,POINT (80.3596 18.3111),1,0
196,196,18.3162,80.3521,312.3,2.7,1.6,2015-01-31,732,Aqua,MODIS,38,6.03,300.0,21.2,D,0.0,POINT (80.3521 18.3162),1,0
197,197,17.6805,80.2091,315.6,1.2,1.1,2015-01-02,508,Terra,MODIS,54,6.03,301.5,7.9,D,0.0,POINT (80.2091 17.6805),0,0
198,198,17.7049,80.9274,318.1,1.1,1.0,2015-01-02,508,Terra,MODIS,69,6.03,302.4,8.6,D,0.0,POINT (80.9274 17.7049),0,0
199,199,17.7035,80.9377,314.5,1.1,1.0,2015-01-02,508,Terra,MODIS,61,6.03,301.5,5.3,D,0.0,POINT (80.9377 17.7035),0,0
200,200,17.4982,80.8849,316.6,1.1,1.0,2015-01-02,508,Terra,MODIS,65,6.03,301.9,8.4,D,0.0,POINT (80.8849 17.4982),1,0
201,201,17.2351,77.5942,326.0,1.0,1.0,2015-01-02,815,Aqua,MODIS,62,6.03,312.5,9.3,D,0.0,POINT (77.5942 17.2351),1,1
202,202,17.3715,77.7086,327.5,1.0,1.0,2015-01-02,815,Aqua,MODIS,65,6.03,314.6,8.5,D,0.0,POINT (77.7086 17.3715),1,1
203,203,19.2555,78.8273,318.8,1.1,1.0,2015-01-02,815,Aqua,MODIS,43,6.03,304.7,7.9,D,0.0,POINT (78.8273 19.2555),0,0
204,204,19.1931,78.5725,336.8,1.0,1.0,2015-01-02,815,Aqua,MODIS,84,6.03,307.2,30.9,D,0.0,POINT (78.5725 19.1931),0,0
205,205,17.943,78.301,322.2,1.0,1.0,2015-01-02,815,Aqua,MODIS,51,6.03,307.8,7.7,D,0.0,POINT (78.301 17.943),1,1
206,206,18.2648,77.7736,325.3,1.0,1.0,2015-01-02,815,Aqua,MODIS,57,6.03,310.6,7.5,D,0.0,POINT (77.7736 18.2648),1,0
207,207,17.3702,77.6993,332.9,1.0,1.0,2015-01-02,815,Aqua,MODIS,76,6.03,313.9,15.0,D,0.0,POINT (77.6993 17.3702),1,1
208,208,17.9235,80.3282,332.9,1.2,1.1,2015-01-02,815,Aqua,MODIS,82,6.03,312.1,24.4,D,0.0,POINT (80.3282 17.9235),1,0
209,209,17.1994,80.8199,317.1,1.7,1.3,2015-03-02,456,Terra,MODIS,69,6.03,302.4,20.0,D,0.0,POINT (80.8199 17.1994),0,0
210,210,16.2406,78.8542,323.5,1.1,1.1,2015-03-02,802,Aqua,MODIS,68,6.03,305.4,13.7,D,0.0,POINT (78.8542 16.2406),0,0
211,211,17.779,80.3161,330.0,1.0,1.0,2015-03-02,803,Aqua,MODIS,79,6.03,304.2,19.6,D,0.0,POINT (80.3161 17.779),0,0
212,212,17.7804,80.3255,323.1,1.0,1.0,2015-03-02,803,Aqua,MODIS,69,6.03,302.6,12.4,D,0.0,POINT (80.3255 17.7804),0,0
213,213,17.8455,80.3951,328.0,1.0,1.0,2015-03-02,803,Aqua,MODIS,70,6.03,309.3,15.4,D,0.0,POINT (80.3951 17.8455),0,0
214,214,17.8733,80.2092,322.2,1.0,1.0,2015-03-02,803,Aqua,MODIS,40,6.03,304.4,9.6,D,0.0,POINT (80.2092 17.8733),0,0
215,215,17.8719,80.1998,326.0,1.0,1.0,2015-03-02,803,Aqua,MODIS,69,6.03,300.6,14.5,D,0.0,POINT (80.1998 17.8719),0,0
216,216,17.87,80.4389,323.4,1.0,1.0,2015-03-02,803,Aqua,MODIS,63,6.03,304.9,9.4,D,0.0,POINT (80.4389 17.87),1,0
217,217,17.727,80.2098,325.1,1.0,1.0,2015-03-02,803,Aqua,MODIS,72,6.03,307.7,12.0,D,0.0,POINT (80.2098 17.727),1,1
218,218,17.6645,80.4172,328.3,1.0,1.0,2015-03-02,803,Aqua,MODIS,77,6.03,307.3,16.3,D,0.0,POINT (80.4172 17.6645),1,0
219,219,17.7256,80.2005,324.0,1.0,1.0,2015-03-02,803,Aqua,MODIS,70,6.03,307.8,11.1,D,0.0,POINT (80.2005 17.7256),0,0
220,220,17.6476,80.4792,316.8,1.7,1.3,2015-04-02,539,Terra,MODIS,66,6.03,304.5,11.5,D,0.0,POINT (80.4792 17.6476),1,0
221,221,16.6629,78.095,321.0,1.2,1.1,2015-04-02,539,Terra,MODIS,68,6.03,305.5,10.7,D,0.0,POINT (78.095 16.6629),1,1
222,222,17.9032,80.4091,321.9,1.7,1.3,2015-04-02,539,Terra,MODIS,66,6.03,305.7,21.5,D,0.0,POINT (80.4091 17.9032),1,1
223,223,17.9037,80.3995,322.6,1.7,1.3,2015-04-02,539,Terra,MODIS,76,6.03,305.7,24.2,D,0.0,POINT (80.3995 17.9037),1,1
224,224,17.958,80.1564,318.0,1.6,1.3,2015-04-02,539,Terra,MODIS,69,6.03,302.1,16.5,D,0.0,POINT (80.1564 17.958),0,0
225,225,17.7956,80.1878,322.5,4.3,1.9,2015-04-02,846,Aqua,MODIS,62,6.03,301.2,101.3,D,0.0,POINT (80.1878 17.7956),0,0
226,226,17.6633,80.9741,322.8,1.2,1.1,2015-05-02,750,Aqua,MODIS,70,6.03,307.2,11.7,D,0.0,POINT (80.9741 17.6633),0,0
227,227,18.0561,79.9885,318.6,1.3,1.1,2015-05-02,750,Aqua,MODIS,49,6.03,299.9,8.7,D,0.0,POINT (79.9885 18.0561),0,0
228,228,18.1314,80.0,320.8,1.3,1.1,2015-05-02,750,Aqua,MODIS,69,6.03,304.7,11.9,D,0.0,POINT (80 18.1314),0,0
229,229,18.0587,79.9946,317.3,1.3,1.1,2015-05-02,750,Aqua,MODIS,39,6.03,299.5,7.3,D,0.0,POINT (79.9946 18.0587),0,0
230,230,17.7711,80.4381,329.4,1.3,1.1,2015-05-02,750,Aqua,MODIS,79,6.03,310.7,21.3,D,0.0,POINT (80.4381 17.7711),1,1
231,231,17.8166,80.2083,326.4,1.3,1.1,2015-05-02,750,Aqua,MODIS,58,6.03,308.2,21.8,D,0.0,POINT (80.2083 17.8166),1,0
232,232,17.812,80.1913,323.5,1.3,1.1,2015-05-02,750,Aqua,MODIS,61,6.03,305.2,14.9,D,0.0,POINT (80.1913 17.812),0,0
233,233,17.814,80.2034,334.4,1.3,1.1,2015-05-02,750,Aqua,MODIS,84,6.03,308.5,36.2,D,0.0,POINT (80.2034 17.814),1,0
234,234,17.8147,80.1962,337.0,1.3,1.1,2015-05-02,750,Aqua,MODIS,86,6.03,307.1,42.3,D,0.0,POINT (80.1962 17.8147),0,0
235,235,18.2981,80.719,318.7,1.2,1.1,2015-05-02,751,Aqua,MODIS,64,6.03,301.3,13.4,D,0.0,POINT (80.719 18.2981),0,0
236,236,18.1418,79.9341,318.7,1.3,1.2,2015-05-02,751,Aqua,MODIS,36,6.03,301.9,8.5,D,0.0,POINT (79.9341 18.1418),0,0
237,237,18.5493,80.5837,302.3,1.6,1.2,2015-05-02,1715,Terra,MODIS,48,6.03,286.1,10.3,N,0.0,POINT (80.5837 18.5493),0,0
238,238,16.3236,78.1054,326.0,1.0,1.0,2015-06-02,527,Terra,MODIS,74,6.03,308.7,12.3,D,0.0,POINT (78.1054 16.3236),0,0
239,239,17.266,78.711,324.8,1.0,1.0,2015-06-02,527,Terra,MODIS,75,6.03,306.5,12.4,D,0.0,POINT (78.711 17.266),0,0
240,240,16.1236,78.5222,328.1,1.0,1.0,2015-06-02,527,Terra,MODIS,78,6.03,301.7,20.4,D,0.0,POINT (78.5222 16.1236),0,0
241,241,16.1222,78.5315,316.3,1.0,1.0,2015-06-02,527,Terra,MODIS,52,6.03,300.7,8.6,D,0.0,POINT (78.5315 16.1222),0,0
242,242,18.2954,80.7104,314.6,1.1,1.1,2015-06-02,527,Terra,MODIS,68,6.03,290.5,11.8,D,0.0,POINT (80.7104 18.2954),0,0
243,243,17.5709,80.8667,319.2,1.2,1.1,2015-06-02,527,Terra,MODIS,30,6.03,298.6,15.7,D,0.0,POINT (80.8667 17.5709),0,0
244,244,17.8866,80.1892,334.5,2.5,1.5,2015-06-02,833,Aqua,MODIS,84,6.03,306.3,86.8,D,0.0,POINT (80.1892 17.8866),0,0
245,245,17.8618,80.2153,324.6,2.5,1.5,2015-06-02,833,Aqua,MODIS,64,6.03,305.3,46.8,D,0.0,POINT (80.2153 17.8618),0,0
246,246,17.8537,80.2236,326.6,2.5,1.5,2015-06-02,833,Aqua,MODIS,70,6.03,305.0,55.9,D,0.0,POINT (80.2236 17.8537),0,0
247,247,17.8835,80.3658,328.9,2.6,1.5,2015-06-02,833,Aqua,MODIS,66,6.03,308.2,53.8,D,0.0,POINT (80.3658 17.8835),0,0
248,248,17.7843,80.0921,319.6,2.4,1.5,2015-06-02,833,Aqua,MODIS,54,6.03,305.1,24.0,D,0.0,POINT (80.0921 17.7843),0,0
249,249,18.0903,80.014,318.4,2.4,1.5,2015-06-02,833,Aqua,MODIS,58,6.03,304.8,15.8,D,0.0,POINT (80.014 18.0903),0,0
250,250,16.563,77.9666,325.6,1.6,1.3,2015-06-02,833,Aqua,MODIS,67,6.03,312.5,13.9,D,0.0,POINT (77.9666 16.563),1,1
251,251,18.0869,80.1076,319.5,2.5,1.5,2015-06-02,833,Aqua,MODIS,54,6.03,305.7,22.3,D,0.0,POINT (80.1076 18.0869),0,0
252,252,18.0893,80.1303,319.1,2.5,1.5,2015-06-02,833,Aqua,MODIS,57,6.03,304.8,23.2,D,0.0,POINT (80.1303 18.0893),0,0
253,253,18.0958,80.1242,325.7,2.5,1.5,2015-06-02,833,Aqua,MODIS,75,6.03,304.6,44.9,D,0.0,POINT (80.1242 18.0958),0,0
254,254,17.8066,80.3003,334.3,2.5,1.5,2015-06-02,833,Aqua,MODIS,83,6.03,305.4,95.5,D,0.0,POINT (80.3003 17.8066),1,0
255,255,17.8041,80.2764,320.3,2.5,1.5,2015-06-02,833,Aqua,MODIS,51,6.03,305.3,31.8,D,0.0,POINT (80.2764 17.8041),1,0
256,256,17.8906,80.3575,326.9,2.6,1.5,2015-06-02,833,Aqua,MODIS,70,6.03,307.7,46.5,D,0.0,POINT (80.3575 17.8906),0,0
257,257,17.8645,80.2386,303.0,1.7,1.3,2015-06-02,2045,Aqua,MODIS,52,6.03,287.9,13.6,N,0.0,POINT (80.2386 17.8645),0,0
258,258,16.0516,78.7051,303.0,1.0,1.0,2015-07-02,1702,Terra,MODIS,53,6.03,292.5,4.6,N,0.0,POINT (78.7051 16.0516),0,0
259,259,17.8205,80.3461,321.3,1.0,1.0,2015-07-02,1703,Terra,MODIS,100,6.03,290.7,19.8,N,0.0,POINT (80.3461 17.8205),1,1
260,260,17.8115,80.3475,303.5,1.0,1.0,2015-07-02,1703,Terra,MODIS,55,6.03,290.7,5.2,N,0.0,POINT (80.3475 17.8115),1,0
261,261,17.8219,80.3558,309.7,1.0,1.0,2015-07-02,1703,Terra,MODIS,78,6.03,290.9,9.5,N,0.0,POINT (80.3558 17.8219),0,0
262,262,17.8576,80.216,312.6,1.0,1.0,2015-07-02,1703,Terra,MODIS,85,6.03,290.8,11.8,N,0.0,POINT (80.216 17.8576),0,0
263,263,17.8667,80.2146,301.2,1.0,1.0,2015-07-02,1703,Terra,MODIS,39,6.03,290.7,4.5,N,0.0,POINT (80.2146 17.8667),1,0
264,264,17.088,80.3797,312.2,1.0,1.0,2015-08-02,515,Terra,MODIS,49,6.03,297.9,6.3,D,0.0,POINT (80.3797 17.088),1,1
265,265,17.6751,80.7153,317.7,1.0,1.0,2015-08-02,515,Terra,MODIS,66,6.03,302.0,7.4,D,0.0,POINT (80.7153 17.6751),1,0
266,266,17.7917,80.3044,322.7,1.5,1.2,2015-08-02,821,Aqua,MODIS,47,6.03,300.6,16.0,D,0.0,POINT (80.3044 17.7917),0,0
267,267,17.8856,80.3298,318.4,1.5,1.2,2015-08-02,821,Aqua,MODIS,55,6.03,298.5,11.6,D,0.0,POINT (80.3298 17.8856),0,0
268,268,17.853,80.3336,320.9,1.5,1.2,2015-08-02,821,Aqua,MODIS,68,6.03,295.3,17.5,D,0.0,POINT (80.3336 17.853),0,0
269,269,17.7701,80.3073,328.4,1.5,1.2,2015-08-02,821,Aqua,MODIS,66,6.03,301.3,27.9,D,0.0,POINT (80.3073 17.7701),0,0
270,270,17.7684,80.2929,326.5,1.5,1.2,2015-08-02,821,Aqua,MODIS,49,6.03,303.6,23.8,D,0.0,POINT (80.2929 17.7684),0,0
271,271,17.7938,80.2983,325.1,1.5,1.2,2015-08-02,821,Aqua,MODIS,47,6.03,301.0,19.6,D,0.0,POINT (80.2983 17.7938),0,0
272,272,17.6106,78.8904,321.9,1.2,1.1,2015-08-02,821,Aqua,MODIS,55,6.03,304.5,10.0,D,0.0,POINT (78.8904 17.6106),0,0
273,273,17.6694,78.0234,334.3,1.1,1.0,2015-08-02,821,Aqua,MODIS,62,6.03,313.3,20.9,D,0.0,POINT (78.0234 17.6694),1,1
274,274,17.2391,77.6993,329.4,1.1,1.0,2015-08-02,821,Aqua,MODIS,71,6.03,313.2,14.7,D,0.0,POINT (77.6993 17.2391),0,0
275,275,17.3893,78.2099,324.3,1.1,1.1,2015-08-02,821,Aqua,MODIS,61,6.03,308.8,8.1,D,0.0,POINT (78.2099 17.3893),1,1
276,276,17.7246,78.041,326.7,1.1,1.1,2015-08-02,821,Aqua,MODIS,69,6.03,310.7,11.9,D,0.0,POINT (78.041 17.7246),0,0
277,277,17.7589,80.3954,323.6,1.5,1.2,2015-08-02,821,Aqua,MODIS,72,6.03,300.1,21.0,D,0.0,POINT (80.3954 17.7589),1,0
278,278,17.8591,80.2052,321.4,1.5,1.2,2015-08-02,821,Aqua,MODIS,35,6.03,302.1,14.4,D,0.0,POINT (80.2052 17.8591),0,0
279,279,18.0937,80.141,318.5,1.5,1.2,2015-08-02,821,Aqua,MODIS,63,6.03,295.5,12.1,D,0.0,POINT (80.141 18.0937),0,0
280,280,18.765,79.9759,314.7,3.3,1.7,2015-09-02,557,Terra,MODIS,0,6.03,301.1,46.3,D,0.0,POINT (79.9759 18.765),0,0
281,281,18.7628,80.0023,315.2,3.4,1.7,2015-09-02,557,Terra,MODIS,0,6.03,301.3,44.7,D,0.0,POINT (80.0023 18.7628),0,0
282,282,18.1333,80.1246,300.0,1.1,1.0,2015-09-02,1651,Terra,MODIS,9,6.03,286.9,4.4,N,0.0,POINT (80.1246 18.1333),0,0
283,283,17.7489,80.3939,314.2,1.4,1.2,2015-10-02,502,Terra,MODIS,52,6.03,294.7,11.4,D,0.0,POINT (80.3939 17.7489),1,1
284,284,16.1189,78.7895,333.5,1.0,1.0,2015-10-02,808,Aqua,MODIS,83,6.03,307.8,24.3,D,0.0,POINT (78.7895 16.1189),0,0
285,285,17.3001,78.1756,326.8,1.0,1.0,2015-10-02,809,Aqua,MODIS,64,6.03,313.0,8.3,D,0.0,POINT (78.1756 17.3001),0,0
286,286,17.8857,78.027,323.7,1.0,1.0,2015-10-02,809,Aqua,MODIS,54,6.03,311.0,6.7,D,0.0,POINT (78.027 17.8857),1,1
287,287,18.4158,78.0551,325.9,1.0,1.0,2015-10-02,809,Aqua,MODIS,62,6.03,311.9,7.0,D,0.0,POINT (78.0551 18.4158),1,1
288,288,18.969,78.8212,324.1,1.0,1.0,2015-10-02,809,Aqua,MODIS,67,6.03,305.7,9.9,D,0.0,POINT (78.8212 18.969),0,0
289,289,17.4318,78.132,325.0,1.0,1.0,2015-10-02,809,Aqua,MODIS,48,6.03,310.2,7.6,D,0.0,POINT (78.132 17.4318),1,1
290,290,17.7214,78.0371,326.9,1.0,1.0,2015-10-02,809,Aqua,MODIS,65,6.03,310.6,11.6,D,0.0,POINT (78.0371 17.7214),0,0
291,291,19.0638,78.6455,319.7,1.0,1.0,2015-10-02,809,Aqua,MODIS,32,6.03,305.7,4.8,D,0.0,POINT (78.6455 19.0638),0,0
292,292,18.0541,80.1015,321.4,1.0,1.0,2015-10-02,809,Aqua,MODIS,69,6.03,303.1,8.4,D,0.0,POINT (80.1015 18.0541),0,0
293,293,18.0504,80.1415,322.8,1.0,1.0,2015-10-02,809,Aqua,MODIS,72,6.03,299.9,12.0,D,0.0,POINT (80.1415 18.0504),0,0
294,294,17.7777,80.093,321.3,1.0,1.0,2015-10-02,809,Aqua,MODIS,52,6.03,298.7,11.5,D,0.0,POINT (80.093 17.7777),0,0
295,295,18.0528,80.0919,328.2,1.0,1.0,2015-10-02,809,Aqua,MODIS,79,6.03,304.4,15.9,D,0.0,POINT (80.0919 18.0528),0,0
296,296,17.8147,80.2938,316.7,1.0,1.0,2015-10-02,809,Aqua,MODIS,39,6.03,291.4,8.7,D,0.0,POINT (80.2938 17.8147),0,0
297,297,17.8238,80.2924,322.8,1.0,1.0,2015-10-02,809,Aqua,MODIS,74,6.03,289.8,15.5,D,0.0,POINT (80.2924 17.8238),0,0
298,298,17.5307,80.8174,317.4,1.0,1.0,2015-12-02,756,Aqua,MODIS,32,6.03,305.3,5.8,D,0.0,POINT (80.8174 17.5307),0,0
299,299,17.1321,80.3936,320.1,1.1,1.0,2015-12-02,756,Aqua,MODIS,60,6.03,302.8,10.3,D,0.0,POINT (80.3936 17.1321),1,1
300,300,17.5918,80.3787,331.8,1.1,1.0,2015-12-02,756,Aqua,MODIS,79,6.03,309.1,18.4,D,0.0,POINT (80.3787 17.5918),0,0
301,301,17.5177,80.6687,327.2,1.1,1.0,2015-12-02,756,Aqua,MODIS,74,6.03,308.4,16.0,D,0.0,POINT (80.6687 17.5177),0,0
302,302,17.5902,80.3686,328.3,1.1,1.0,2015-12-02,756,Aqua,MODIS,74,6.03,310.6,13.2,D,0.0,POINT (80.3686 17.5902),1,0
303,303,16.1406,78.6887,320.0,1.4,1.2,2015-12-02,756,Aqua,MODIS,45,6.03,307.5,14.4,D,0.0,POINT (78.6887 16.1406),0,0
304,304,17.0883,77.9444,327.0,1.5,1.2,2015-12-02,756,Aqua,MODIS,61,6.03,316.4,16.6,D,0.0,POINT (77.9444 17.0883),1,1
305,305,19.0692,78.586,330.1,1.3,1.1,2015-12-02,757,Aqua,MODIS,76,6.03,306.1,24.8,D,0.0,POINT (78.586 19.0692),0,0
306,306,17.6062,77.9256,324.6,1.5,1.2,2015-12-02,757,Aqua,MODIS,37,6.03,312.9,10.1,D,0.0,POINT (77.9256 17.6062),1,1
307,307,18.5648,78.0716,327.3,1.4,1.2,2015-12-02,757,Aqua,MODIS,69,6.03,308.7,20.3,D,0.0,POINT (78.0716 18.5648),0,0
308,308,19.23,78.815,319.4,1.2,1.1,2015-12-02,757,Aqua,MODIS,43,6.03,304.7,9.5,D,0.0,POINT (78.815 19.23),0,0
309,309,17.8084,80.4634,324.7,1.1,1.0,2015-12-02,757,Aqua,MODIS,67,6.03,312.1,7.9,D,0.0,POINT (80.4634 17.8084),0,0
310,310,18.571,80.192,328.8,1.1,1.0,2015-12-02,757,Aqua,MODIS,78,6.03,308.1,19.4,D,0.0,POINT (80.192 18.571),0,0
311,311,17.7646,80.118,321.8,1.1,1.0,2015-12-02,757,Aqua,MODIS,52,6.03,308.5,8.0,D,0.0,POINT (80.118 17.7646),0,0
312,312,17.763,80.1078,320.8,1.1,1.0,2015-12-02,757,Aqua,MODIS,41,6.03,308.0,6.5,D,0.0,POINT (80.1078 17.763),0,0
313,313,18.2301,79.8376,328.3,1.1,1.1,2015-12-02,757,Aqua,MODIS,75,6.03,308.7,15.8,D,0.0,POINT (79.8376 18.2301),0,0
314,314,18.1197,80.2593,330.8,1.1,1.0,2015-12-02,757,Aqua,MODIS,78,6.03,307.1,22.7,D,0.0,POINT (80.2593 18.1197),0,0
315,315,17.7158,80.4035,333.1,1.1,1.0,2015-12-02,757,Aqua,MODIS,80,6.03,312.6,21.0,D,0.0,POINT (80.4035 17.7158),1,0
316,316,17.7373,80.4819,338.2,1.1,1.0,2015-12-02,757,Aqua,MODIS,85,6.03,311.9,28.0,D,0.0,POINT (80.4819 17.7373),1,0
317,317,17.6411,80.4526,334.0,1.1,1.0,2015-12-02,757,Aqua,MODIS,81,6.03,313.7,20.4,D,0.0,POINT (80.4526 17.6411),1,1
318,318,17.7,80.1143,324.7,1.1,1.0,2015-12-02,757,Aqua,MODIS,65,6.03,310.0,12.1,D,0.0,POINT (80.1143 17.7),0,0
319,319,17.6426,80.4626,344.4,1.1,1.0,2015-12-02,757,Aqua,MODIS,90,6.03,313.1,39.1,D,0.0,POINT (80.4626 17.6426),0,0
320,320,17.7358,80.4719,328.6,1.1,1.0,2015-12-02,757,Aqua,MODIS,74,6.03,312.6,12.0,D,0.0,POINT (80.4719 17.7358),1,0
321,321,17.3372,81.1068,314.9,1.5,1.2,2015-02-13,533,Terra,MODIS,52,6.03,299.9,13.1,D,0.0,POINT (81.1068 17.3372),1,0
322,322,18.1576,79.1794,317.6,1.1,1.1,2015-02-13,533,Terra,MODIS,48,6.03,304.7,6.1,D,0.0,POINT (79.1794 18.1576),1,0
323,323,16.954,79.1343,316.4,1.2,1.1,2015-02-13,533,Terra,MODIS,28,6.03,303.1,7.7,D,0.0,POINT (79.1343 16.954),1,1
324,324,17.1184,80.0087,316.7,1.3,1.1,2015-02-13,533,Terra,MODIS,59,6.03,302.7,10.4,D,0.0,POINT (80.0087 17.1184),1,1
325,325,17.1682,79.9561,324.3,1.3,1.1,2015-02-13,533,Terra,MODIS,74,6.03,302.3,21.6,D,0.0,POINT (79.9561 17.1682),1,1
326,326,18.429,80.5799,322.0,1.5,1.2,2015-02-14,744,Aqua,MODIS,22,6.03,306.5,14.8,D,0.0,POINT (80.5799 18.429),0,0
327,327,18.4482,80.5612,329.6,1.5,1.2,2015-02-14,744,Aqua,MODIS,62,6.03,307.2,26.3,D,0.0,POINT (80.5612 18.4482),0,0
328,328,18.459,80.5592,322.9,1.5,1.2,2015-02-14,744,Aqua,MODIS,29,6.03,307.2,13.9,D,0.0,POINT (80.5592 18.459),0,0
329,329,18.4497,80.5558,326.5,1.5,1.2,2015-02-14,744,Aqua,MODIS,63,6.03,308.0,21.8,D,0.0,POINT (80.5558 18.4497),0,0
330,330,18.4605,80.5538,324.1,1.5,1.2,2015-02-14,744,Aqua,MODIS,55,6.03,307.5,17.1,D,0.0,POINT (80.5538 18.4605),0,0
331,331,16.1583,78.7371,332.3,2.3,1.5,2015-02-14,744,Aqua,MODIS,76,6.03,297.9,76.6,D,0.0,POINT (78.7371 16.1583),0,0
332,332,16.1546,78.7166,328.9,2.3,1.5,2015-02-14,744,Aqua,MODIS,61,6.03,299.6,62.2,D,0.0,POINT (78.7166 16.1546),0,0
333,333,18.1083,80.1877,320.1,1.6,1.3,2015-02-14,744,Aqua,MODIS,31,6.03,305.9,11.4,D,0.0,POINT (80.1877 18.1083),0,0
334,334,18.1057,80.1723,323.2,1.7,1.3,2015-02-14,744,Aqua,MODIS,65,6.03,306.9,17.8,D,0.0,POINT (80.1723 18.1057),0,0
335,335,18.0747,80.1944,331.2,1.6,1.3,2015-02-14,744,Aqua,MODIS,79,6.03,305.8,40.4,D,0.0,POINT (80.1944 18.0747),0,0
336,336,18.1075,80.1812,326.9,1.6,1.3,2015-02-14,744,Aqua,MODIS,69,6.03,306.5,25.7,D,0.0,POINT (80.1812 18.1075),0,0
