,index,Dist_Name,Mandal_Nam,Year,Bengal Gram,Castor,Chillies,Cotton,Green Gram,Groundnut,Jowar,Maize,Onion,Paddy,Red Gram,Sesamum,Soyabean,Sugarcane,Sunflower,Kharif,Rabi
234,49,Siddipet,Bejjanki,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
235,49,Siddipet,Bejjanki,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
236,49,Siddipet,Bejjanki,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
237,49,Siddipet,Bejjanki,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
238,49,Siddipet,Bejjanki,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
239,49,Siddipet,Bejjanki,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240,50,Kumurambheem Asifabad,Bejjur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
242,50,Kumurambheem Asifabad,Bejjur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
243,50,Kumurambheem Asifabad,Bejjur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
244,50,Kumurambheem Asifabad,Bejjur,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,50,Kumurambheem Asifabad,Bejjur,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,50,Kumurambheem Asifabad,Bejjur,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,51,Adilabad,Bela,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
248,51,Adilabad,Bela,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
249,51,Adilabad,Bela,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250,51,Adilabad,Bela,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,51,Adilabad,Bela,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,51,Adilabad,Bela,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,52,Mancherial,Bellampalle,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
254,52,Mancherial,Bellampalle,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
255,52,Mancherial,Bellampalle,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
256,52,Mancherial,Bellampalle,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
257,52,Mancherial,Bellampalle,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,52,Mancherial,Bellampalle,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
259,53,Bhadradri Kothagudem,Bhadrachalam,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
260,53,Bhadradri Kothagudem,Bhadrachalam,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
261,53,Bhadradri Kothagudem,Bhadrachalam,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
262,53,Bhadradri Kothagudem,Bhadrachalam,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,53,Bhadradri Kothagudem,Bhadrachalam,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,53,Bhadradri Kothagudem,Bhadrachalam,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,54,Nirmal,Bhainsa,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
266,54,Nirmal,Bhainsa,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
267,54,Nirmal,Bhainsa,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
268,54,Nirmal,Bhainsa,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,54,Nirmal,Bhainsa,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,54,Nirmal,Bhainsa,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,55,Warangal_Urban,Bheemadevarapalli,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
272,55,Warangal_Urban,Bheemadevarapalli,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
273,55,Warangal_Urban,Bheemadevarapalli,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
274,55,Warangal_Urban,Bheemadevarapalli,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
275,55,Warangal_Urban,Bheemadevarapalli,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
276,55,Warangal_Urban,Bheemadevarapalli,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
277,56,Mancherial,Bheemaram,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
278,56,Mancherial,Bheemaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
279,56,Mancherial,Bheemaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280,56,Mancherial,Bheemaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
281,56,Mancherial,Bheemaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
282,57,Nizamabad,Bheemgal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
283,57,Nizamabad,Bheemgal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
284,57,Nizamabad,Bheemgal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
285,57,Nizamabad,Bheemgal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
286,57,Nizamabad,Bheemgal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287,57,Nizamabad,Bheemgal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
288,58,Mancherial,Bheemini,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
289,58,Mancherial,Bheemini,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
290,58,Mancherial,Bheemini,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
291,58,Mancherial,Bheemini,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292,58,Mancherial,Bheemini,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293,58,Mancherial,Bheemini,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
294,59,Adilabad,Bheempoor,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
295,59,Adilabad,Bheempoor,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
296,59,Adilabad,Bheempoor,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
297,59,Adilabad,Bheempoor,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
298,59,Adilabad,Bheempoor,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,59,Adilabad,Bheempoor,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,60,Kamareddy,Bhiknoor,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
301,60,Kamareddy,Bhiknoor,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
302,60,Kamareddy,Bhiknoor,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
303,60,Kamareddy,Bhiknoor,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
304,60,Kamareddy,Bhiknoor,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
305,60,Kamareddy,Bhiknoor,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,61,Yadadri Bhuvanagiri,Bhongiri,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
307,61,Yadadri Bhuvanagiri,Bhongiri,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
308,61,Yadadri Bhuvanagiri,Bhongiri,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
309,61,Yadadri Bhuvanagiri,Bhongiri,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310,61,Yadadri Bhuvanagiri,Bhongiri,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311,61,Yadadri Bhuvanagiri,Bhongiri,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312,62,Mahabubnagar,Bhoothpur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
313,62,Mahabubnagar,Bhoothpur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
314,62,Mahabubnagar,Bhoothpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315,62,Mahabubnagar,Bhoothpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316,62,Mahabubnagar,Bhoothpur,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
317,63,Jayashankar Bhupalpally,Bhupalpally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
318,63,Jayashankar Bhupalpally,Bhupalpally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
319,63,Jayashankar Bhupalpally,Bhupalpally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
320,63,Jayashankar Bhupalpally,Bhupalpally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
321,63,Jayashankar Bhupalpally,Bhupalpally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
322,63,Jayashankar Bhupalpally,Bhupalpally,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,64,Yadadri Bhuvanagiri,Bibinagar,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
324,64,Yadadri Bhuvanagiri,Bibinagar,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
325,64,Yadadri Bhuvanagiri,Bibinagar,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
326,64,Yadadri Bhuvanagiri,Bibinagar,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
327,64,Yadadri Bhuvanagiri,Bibinagar,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
328,64,Yadadri Bhuvanagiri,Bibinagar,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
329,65,Kamareddy,Bibipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
330,65,Kamareddy,Bibipet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
331,65,Kamareddy,Bibipet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
332,65,Kamareddy,Bibipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
333,65,Kamareddy,Bibipet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
334,66,Nagarkurnool,Bijinapalle,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335,66,Nagarkurnool,Bijinapalle,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
336,66,Nagarkurnool,Bijinapalle,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
337,66,Nagarkurnool,Bijinapalle,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
338,66,Nagarkurnool,Bijinapalle,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
339,66,Nagarkurnool,Bijinapalle,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
340,67,Adilabad,Boath,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
341,67,Adilabad,Boath,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
342,67,Adilabad,Boath,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
343,67,Adilabad,Boath,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,67,Adilabad,Boath,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,67,Adilabad,Boath,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
346,68,Nizamabad,Bodhan,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
347,68,Nizamabad,Bodhan,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
348,68,Nizamabad,Bodhan,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
349,68,Nizamabad,Bodhan,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
350,68,Nizamabad,Bodhan,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
351,68,Nizamabad,Bodhan,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,69,Rajanna Sircilla,Boinpalli,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
353,69,Rajanna Sircilla,Boinpalli,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
354,69,Rajanna Sircilla,Boinpalli,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
355,69,Rajanna Sircilla,Boinpalli,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
356,69,Rajanna Sircilla,Boinpalli,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
357,70,Yadadri Bhuvanagiri,Bommalaramaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
358,70,Yadadri Bhuvanagiri,Bommalaramaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
359,70,Yadadri Bhuvanagiri,Bommalaramaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
360,70,Yadadri Bhuvanagiri,Bommalaramaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
361,70,Yadadri Bhuvanagiri,Bommalaramaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362,70,Yadadri Bhuvanagiri,Bommalaramaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
363,71,Vikarabad,Bommaraspeta,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
364,71,Vikarabad,Bommaraspeta,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
365,71,Vikarabad,Bommaraspeta,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
366,71,Vikarabad,Bommaraspeta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
367,71,Vikarabad,Bommaraspeta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
368,71,Vikarabad,Bommaraspeta,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,72,Khammam,Bonakal,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
370,72,Khammam,Bonakal,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
371,72,Khammam,Bonakal,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
372,72,Khammam,Bonakal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
373,72,Khammam,Bonakal,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
374,72,Khammam,Bonakal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375,73,Jagtial,Buggaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
376,73,Jagtial,Buggaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
377,73,Jagtial,Buggaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
378,73,Jagtial,Buggaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
379,74,Bhadradri Kothagudem,Burgampadu,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
380,74,Bhadradri Kothagudem,Burgampadu,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
381,74,Bhadradri Kothagudem,Burgampadu,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
382,74,Bhadradri Kothagudem,Burgampadu,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
383,74,Bhadradri Kothagudem,Burgampadu,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
384,74,Bhadradri Kothagudem,Burgampadu,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
385,75,Nalgonda,Chandampet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
386,75,Nalgonda,Chandampet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
387,75,Nalgonda,Chandampet,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
388,75,Nalgonda,Chandampet,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
389,75,Nalgonda,Chandampet,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
390,75,Nalgonda,Chandampet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
391,76,Bhadradri Kothagudem,Chandrugonda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
392,76,Bhadradri Kothagudem,Chandrugonda,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
393,76,Bhadradri Kothagudem,Chandrugonda,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
394,76,Bhadradri Kothagudem,Chandrugonda,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
395,76,Bhadradri Kothagudem,Chandrugonda,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396,76,Bhadradri Kothagudem,Chandrugonda,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
397,77,Nalgonda,Chandur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
398,77,Nalgonda,Chandur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
399,77,Nalgonda,Chandur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
400,77,Nalgonda,Chandur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
401,77,Nalgonda,Chandur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
402,77,Nalgonda,Chandur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
403,78,Nagarkurnool,Charakonda,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
404,78,Nagarkurnool,Charakonda,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
405,78,Nagarkurnool,Charakonda,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
406,78,Nagarkurnool,Charakonda,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
407,78,Nagarkurnool,Charakonda,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
408,78,Nagarkurnool,Charakonda,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
409,80,Rajanna Sircilla,Chendurthi,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
410,80,Rajanna Sircilla,Chendurthi,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
411,80,Rajanna Sircilla,Chendurthi,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
412,80,Rajanna Sircilla,Chendurthi,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
413,80,Rajanna Sircilla,Chendurthi,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
414,80,Rajanna Sircilla,Chendurthi,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,81,Warangal_Rural,Chennaraopet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
416,81,Warangal_Rural,Chennaraopet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
417,81,Warangal_Rural,Chennaraopet,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418,81,Warangal_Rural,Chennaraopet,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
419,81,Warangal_Rural,Chennaraopet,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
420,82,Mancherial,Chennur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
421,82,Mancherial,Chennur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
422,82,Mancherial,Chennur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
423,82,Mancherial,Chennur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
424,82,Mancherial,Chennur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
425,82,Mancherial,Chennur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
426,83,Siddipet,Cherial,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
427,83,Siddipet,Cherial,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
428,83,Siddipet,Cherial,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
429,83,Siddipet,Cherial,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430,83,Siddipet,Cherial,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431,83,Siddipet,Cherial,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,84,Bhadradri Kothagudem,Cherla,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
433,84,Bhadradri Kothagudem,Cherla,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
434,84,Bhadradri Kothagudem,Cherla,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
435,84,Bhadradri Kothagudem,Cherla,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,84,Bhadradri Kothagudem,Cherla,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,84,Bhadradri Kothagudem,Cherla,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,85,Rangareddy,Chevella,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
439,85,Rangareddy,Chevella,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
440,85,Rangareddy,Chevella,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
441,85,Rangareddy,Chevella,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,85,Rangareddy,Chevella,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,85,Rangareddy,Chevella,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,86,Karimnagar,Chigurumamidi,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
445,86,Karimnagar,Chigurumamidi,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
447,86,Karimnagar,Chigurumamidi,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
448,86,Karimnagar,Chigurumamidi,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
449,86,Karimnagar,Chigurumamidi,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450,87,Suryapet,Chilkur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
451,87,Suryapet,Chilkur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
452,87,Suryapet,Chilkur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
453,87,Suryapet,Chilkur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
454,87,Suryapet,Chilkur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
455,87,Suryapet,Chilkur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
456,88,Jangoan,Chilpur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
457,88,Jangoan,Chilpur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
458,88,Jangoan,Chilpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
459,88,Jangoan,Chilpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
460,88,Jangoan,Chilpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
461,89,Mahabubnagar,Chinna Chinta Kunta,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462,89,Mahabubnagar,Chinna Chinta Kunta,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463,89,Mahabubnagar,Chinna Chinta Kunta,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464,89,Mahabubnagar,Chinna Chinta Kunta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
465,89,Mahabubnagar,Chinna Chinta Kunta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
466,89,Mahabubnagar,Chinna Chinta Kunta,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467,90,Mahabubabad,Chinnagudur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
468,90,Mahabubabad,Chinnagudur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
469,90,Mahabubabad,Chinnagudur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
470,90,Mahabubabad,Chinnagudur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
471,90,Mahabubabad,Chinnagudur,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
472,91,Siddipet,Chinnakodur,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
473,91,Siddipet,Chinnakodur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
474,91,Siddipet,Chinnakodur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
475,91,Siddipet,Chinnakodur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
476,91,Siddipet,Chinnakodur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
477,91,Siddipet,Chinnakodur,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
478,92,Wanaparthy,Chinnambavi,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
479,92,Wanaparthy,Chinnambavi,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
480,92,Wanaparthy,Chinnambavi,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
